news_id,label,score,pos,neg,neu,scored_at
38874440,neutral,0.994140625,0.005382537841796875,0.0002765655517578125,0.994140625,2026-04-23T00:31:41.945856+00:00
38871929,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38867971,neutral,0.9990234375,5.960464477539063e-08,0.0012063980102539062,0.9990234375,2026-04-23T00:31:41.945856+00:00
38867126,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38867035,positive,1.0,1.0,0.0,4.172325134277344e-07,2026-04-23T00:31:41.945856+00:00
38864592,neutral,1.0,1.7881393432617188e-07,2.0802021026611328e-05,1.0,2026-04-23T00:31:41.945856+00:00
38864588,neutral,0.9833984375,0.015899658203125,0.0007433891296386719,0.9833984375,2026-04-23T00:31:41.945856+00:00
38820690,neutral,1.0,0.0,1.341104507446289e-05,1.0,2026-04-23T00:31:41.945856+00:00
38815984,neutral,1.0,5.960464477539063e-08,0.00015842914581298828,1.0,2026-04-23T00:31:41.945856+00:00
38813896,positive,1.0,1.0,5.960464477539063e-08,7.969141006469727e-05,2026-04-23T00:31:41.945856+00:00
38797856,negative,1.0,9.5367431640625e-07,1.0,7.033348083496094e-05,2026-04-23T00:31:41.945856+00:00
38792406,negative,0.9970703125,1.1920928955078125e-07,0.9970703125,0.0027141571044921875,2026-04-23T00:31:41.945856+00:00
38637831,neutral,0.99951171875,4.172325134277344e-07,0.00047278404235839844,0.99951171875,2026-04-23T00:31:41.945856+00:00
38768916,neutral,1.0,0.0,9.5367431640625e-06,1.0,2026-04-23T00:31:41.945856+00:00
38764677,positive,1.0,1.0,0.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
38763931,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38748309,positive,1.0,1.0,0.0,8.940696716308594e-07,2026-04-23T00:31:41.945856+00:00
38728670,neutral,0.998046875,0.0017547607421875,1.3172626495361328e-05,0.998046875,2026-04-23T00:31:41.945856+00:00
38717450,neutral,1.0,4.76837158203125e-07,6.318092346191406e-06,1.0,2026-04-23T00:31:41.945856+00:00
38717351,positive,1.0,1.0,0.0,1.2516975402832031e-06,2026-04-23T00:31:41.945856+00:00
38710234,positive,1.0,1.0,0.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
38703849,positive,0.998046875,0.998046875,1.7881393432617188e-07,0.0020503997802734375,2026-04-23T00:31:41.945856+00:00
38670486,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38670483,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38669017,neutral,1.0,0.0,1.0788440704345703e-05,1.0,2026-04-23T00:31:41.945856+00:00
38664509,neutral,1.0,8.481740951538086e-05,1.3828277587890625e-05,1.0,2026-04-23T00:31:41.945856+00:00
38654238,neutral,1.0,1.043081283569336e-05,7.486343383789062e-05,1.0,2026-04-23T00:31:41.945856+00:00
38654165,positive,1.0,1.0,2.980232238769531e-07,0.00017952919006347656,2026-04-23T00:31:41.945856+00:00
38652567,neutral,1.0,2.384185791015625e-07,4.351139068603516e-06,1.0,2026-04-23T00:31:41.945856+00:00
38651379,negative,0.67236328125,7.206201553344727e-05,0.67236328125,0.32763671875,2026-04-23T00:31:41.945856+00:00
38651234,negative,0.982421875,4.172325134277344e-07,0.982421875,0.0174407958984375,2026-04-23T00:31:41.945856+00:00
38649926,neutral,0.99951171875,4.76837158203125e-07,0.0005526542663574219,0.99951171875,2026-04-23T00:31:41.945856+00:00
38649232,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38649106,negative,1.0,0.0,1.0,9.238719940185547e-06,2026-04-23T00:31:41.945856+00:00
38648977,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38647861,neutral,0.658203125,0.341552734375,1.627206802368164e-05,0.658203125,2026-04-23T00:31:41.945856+00:00
38643539,negative,0.7490234375,0.00010150671005249023,0.7490234375,0.2509765625,2026-04-23T00:31:41.945856+00:00
38641042,neutral,0.9970703125,0.0027141571044921875,4.971027374267578e-05,0.9970703125,2026-04-23T00:31:41.945856+00:00
38636014,neutral,0.99951171875,0.0,0.0002868175506591797,0.99951171875,2026-04-23T00:31:41.945856+00:00
38626495,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38622935,negative,1.0,5.960464477539063e-08,1.0,1.430511474609375e-06,2026-04-23T00:31:41.945856+00:00
38621658,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38617669,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38614879,neutral,1.0,0.0,1.043081283569336e-05,1.0,2026-04-23T00:31:41.945856+00:00
38614833,neutral,1.0,0.0,5.9604644775390625e-06,1.0,2026-04-23T00:31:41.945856+00:00
38614420,negative,1.0,1.3709068298339844e-06,1.0,0.00011962652206420898,2026-04-23T00:31:41.945856+00:00
38613279,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38613019,negative,0.9931640625,6.562471389770508e-05,0.9931640625,0.00690460205078125,2026-04-23T00:31:41.945856+00:00
38611898,negative,0.921875,1.7881393432617188e-07,0.921875,0.07806396484375,2026-04-23T00:31:41.945856+00:00
38591923,neutral,1.0,2.980232238769531e-07,2.5093555450439453e-05,1.0,2026-04-23T00:31:41.945856+00:00
38587609,neutral,1.0,5.960464477539063e-08,2.9206275939941406e-06,1.0,2026-04-23T00:31:41.945856+00:00
38579400,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38578953,positive,1.0,1.0,0.0,2.384185791015625e-07,2026-04-23T00:31:41.945856+00:00
38567662,neutral,0.5390625,0.4609375,3.2782554626464844e-06,0.5390625,2026-04-23T00:31:41.945856+00:00
38567602,positive,0.82958984375,0.82958984375,0.0019931793212890625,0.1685791015625,2026-04-23T00:31:41.945856+00:00
38567276,neutral,0.80810546875,2.8014183044433594e-06,0.19189453125,0.80810546875,2026-04-23T00:31:41.945856+00:00
38564604,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38551632,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38527999,positive,0.5009765625,0.5009765625,0.1435546875,0.355224609375,2026-04-23T00:31:41.945856+00:00
38524260,neutral,0.9990234375,0.0003681182861328125,0.0004172325134277344,0.9990234375,2026-04-23T00:31:41.945856+00:00
38524242,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38523054,positive,1.0,1.0,0.0,1.6689300537109375e-06,2026-04-23T00:31:41.945856+00:00
38514038,positive,1.0,1.0,0.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
38514843,negative,0.5390625,1.6808509826660156e-05,0.5390625,0.4609375,2026-04-23T00:31:41.945856+00:00
38514727,positive,0.97998046875,0.97998046875,0.00014591217041015625,0.01971435546875,2026-04-23T00:31:41.945856+00:00
38514380,neutral,0.998046875,0.0,0.0018672943115234375,0.998046875,2026-04-23T00:31:41.945856+00:00
38513253,positive,0.67236328125,0.67236328125,2.980232238769531e-07,0.32763671875,2026-04-23T00:31:41.945856+00:00
38483186,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38481553,neutral,0.9990234375,0.0,0.0012063980102539062,0.9990234375,2026-04-23T00:31:41.945856+00:00
38458222,neutral,0.98876953125,0.010986328125,2.3245811462402344e-06,0.98876953125,2026-04-23T00:31:41.945856+00:00
38448105,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38438551,neutral,1.0,1.7881393432617188e-07,6.204843521118164e-05,1.0,2026-04-23T00:31:41.945856+00:00
38412372,neutral,0.9990234375,0.0,0.0008039474487304688,0.9990234375,2026-04-23T00:31:41.945856+00:00
38404648,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38398421,neutral,0.94970703125,1.1920928955078125e-06,0.050323486328125,0.94970703125,2026-04-23T00:31:41.945856+00:00
38398322,positive,0.92626953125,0.92626953125,8.362531661987305e-05,0.07366943359375,2026-04-23T00:31:41.945856+00:00
38385118,neutral,1.0,0.0,0.00015842914581298828,1.0,2026-04-23T00:31:41.945856+00:00
38375470,positive,0.982421875,0.982421875,5.960464477539063e-08,0.0174407958984375,2026-04-23T00:31:41.945856+00:00
38372739,neutral,0.9990234375,0.0,0.0008296966552734375,0.9990234375,2026-04-23T00:31:41.945856+00:00
38365293,neutral,1.0,0.0,0.00010228157043457031,1.0,2026-04-23T00:31:41.945856+00:00
38311166,positive,0.970703125,0.970703125,2.384185791015625e-07,0.0293121337890625,2026-04-23T00:31:41.945856+00:00
38308007,positive,0.98974609375,0.98974609375,5.960464477539063e-08,0.010009765625,2026-04-23T00:31:41.945856+00:00
38286719,positive,1.0,1.0,0.0,2.1457672119140625e-05,2026-04-23T00:31:41.945856+00:00
38281694,neutral,1.0,0.0,0.00015842914581298828,1.0,2026-04-23T00:31:41.945856+00:00
38277307,positive,1.0,1.0,0.0,1.0132789611816406e-06,2026-04-23T00:31:41.945856+00:00
38272055,neutral,1.0,1.0728836059570312e-06,1.0728836059570312e-06,1.0,2026-04-23T00:31:41.945856+00:00
38269367,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38269246,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38265180,neutral,1.0,1.5676021575927734e-05,2.384185791015625e-06,1.0,2026-04-23T00:31:41.945856+00:00
38223763,neutral,1.0,1.1920928955078125e-07,5.424022674560547e-06,1.0,2026-04-23T00:31:41.945856+00:00
38222877,neutral,0.94677734375,0.05340576171875,9.000301361083984e-06,0.94677734375,2026-04-23T00:31:41.945856+00:00
38222558,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38220506,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38209814,neutral,0.86669921875,0.1329345703125,0.0001556873321533203,0.86669921875,2026-04-23T00:31:41.945856+00:00
38184929,positive,1.0,1.0,0.0,2.384185791015625e-07,2026-04-23T00:31:41.945856+00:00
38183748,neutral,1.0,0.0,1.6093254089355469e-06,1.0,2026-04-23T00:31:41.945856+00:00
38178931,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
38169936,positive,0.67236328125,0.67236328125,1.8537044525146484e-05,0.32763671875,2026-04-23T00:31:41.945856+00:00
38163681,neutral,1.0,5.960464477539063e-08,5.602836608886719e-06,1.0,2026-04-23T00:31:41.945856+00:00
38160862,neutral,1.0,0.0,1.722574234008789e-05,1.0,2026-04-23T00:31:41.945856+00:00
38155658,positive,1.0,1.0,0.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
38155577,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38147288,neutral,0.87060546875,0.12939453125,0.00016129016876220703,0.87060546875,2026-04-23T00:31:41.945856+00:00
38145794,positive,1.0,1.0,0.0,4.76837158203125e-07,2026-04-23T00:31:41.945856+00:00
38099325,neutral,1.0,0.0,5.829334259033203e-05,1.0,2026-04-23T00:31:41.945856+00:00
38077418,neutral,0.99951171875,5.960464477539063e-08,0.00033545494079589844,0.99951171875,2026-04-23T00:31:41.945856+00:00
38071721,neutral,1.0,0.0,6.139278411865234e-06,1.0,2026-04-23T00:31:41.945856+00:00
38071712,neutral,1.0,5.960464477539063e-08,1.895427703857422e-05,1.0,2026-04-23T00:31:41.945856+00:00
38071253,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
38071165,neutral,0.9892578125,0.010650634765625,1.5795230865478516e-05,0.9892578125,2026-04-23T00:31:41.945856+00:00
38032577,positive,0.5927734375,0.5927734375,2.682209014892578e-06,0.4072265625,2026-04-23T00:31:41.945856+00:00
38016792,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37990514,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37962650,neutral,1.0,5.960464477539063e-08,2.6702880859375e-05,1.0,2026-04-23T00:31:41.945856+00:00
37942396,positive,1.0,1.0,0.0,1.7881393432617188e-07,2026-04-23T00:31:41.945856+00:00
37927584,neutral,1.0,0.0,0.00015354156494140625,1.0,2026-04-23T00:31:41.945856+00:00
37928384,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37918676,neutral,1.0,0.0,1.4722347259521484e-05,1.0,2026-04-23T00:31:41.945856+00:00
37911285,positive,0.974609375,0.974609375,1.1920928955078125e-07,0.025177001953125,2026-04-23T00:31:41.945856+00:00
37853083,neutral,1.0,5.960464477539063e-08,2.2113323211669922e-05,1.0,2026-04-23T00:31:41.945856+00:00
37863978,neutral,1.0,0.0,1.430511474609375e-05,1.0,2026-04-23T00:31:41.945856+00:00
37847657,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37826588,neutral,1.0,0.0,5.424022674560547e-06,1.0,2026-04-23T00:31:41.945856+00:00
37823317,positive,1.0,1.0,0.0,4.988908767700195e-05,2026-04-23T00:31:41.945856+00:00
37794412,neutral,1.0,5.960464477539063e-08,2.6702880859375e-05,1.0,2026-04-23T00:31:41.945856+00:00
37771854,neutral,1.0,0.0,8.404254913330078e-06,1.0,2026-04-23T00:31:41.945856+00:00
37754297,neutral,1.0,0.0,2.1457672119140625e-05,1.0,2026-04-23T00:31:41.945856+00:00
37753494,neutral,1.0,0.0,1.341104507446289e-05,1.0,2026-04-23T00:31:41.945856+00:00
37753493,neutral,0.99951171875,3.3974647521972656e-06,0.0002453327178955078,0.99951171875,2026-04-23T00:31:41.945856+00:00
37711619,negative,0.9990234375,5.960464477539063e-08,0.9990234375,0.0008296966552734375,2026-04-23T00:31:41.945856+00:00
37708752,neutral,1.0,1.3113021850585938e-06,1.519918441772461e-05,1.0,2026-04-23T00:31:41.945856+00:00
37689815,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37689528,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37674792,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37674731,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37668687,neutral,1.0,0.0,1.621246337890625e-05,1.0,2026-04-23T00:31:41.945856+00:00
37666898,neutral,1.0,5.960464477539063e-08,8.64267349243164e-06,1.0,2026-04-23T00:31:41.945856+00:00
37663299,neutral,1.0,0.0,1.519918441772461e-05,1.0,2026-04-23T00:31:41.945856+00:00
37662519,negative,1.0,5.960464477539063e-08,1.0,8.940696716308594e-06,2026-04-23T00:31:41.945856+00:00
37661153,negative,1.0,0.0,1.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
37650404,positive,1.0,1.0,0.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
37635160,positive,1.0,1.0,0.0,1.0728836059570312e-06,2026-04-23T00:31:41.945856+00:00
37630303,negative,1.0,0.0,1.0,1.3828277587890625e-05,2026-04-23T00:31:41.945856+00:00
37630266,neutral,0.99169921875,5.960464477539062e-07,0.0083160400390625,0.99169921875,2026-04-23T00:31:41.945856+00:00
37628022,neutral,1.0,0.0,6.014108657836914e-05,1.0,2026-04-23T00:31:41.945856+00:00
37622405,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37612748,positive,1.0,1.0,0.0,1.430511474609375e-06,2026-04-23T00:31:41.945856+00:00
37612118,neutral,0.9951171875,1.3709068298339844e-06,0.004756927490234375,0.9951171875,2026-04-23T00:31:41.945856+00:00
37611841,neutral,1.0,0.0,0.00018525123596191406,1.0,2026-04-23T00:31:41.945856+00:00
37611834,positive,1.0,1.0,0.0,4.684925079345703e-05,2026-04-23T00:31:41.945856+00:00
37611798,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37611758,neutral,0.99951171875,3.5762786865234375e-07,0.00031495094299316406,0.99951171875,2026-04-23T00:31:41.945856+00:00
37610925,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37610917,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37610885,negative,0.5546875,1.7881393432617188e-07,0.5546875,0.445556640625,2026-04-23T00:31:41.945856+00:00
37609748,neutral,1.0,0.0,1.8477439880371094e-06,1.0,2026-04-23T00:31:41.945856+00:00
37605691,neutral,1.0,0.0,0.00018525123596191406,1.0,2026-04-23T00:31:41.945856+00:00
37590318,neutral,1.0,0.0,3.4570693969726562e-06,1.0,2026-04-23T00:31:41.945856+00:00
37579393,neutral,0.99853515625,0.0014553070068359375,4.947185516357422e-06,0.99853515625,2026-04-23T00:31:41.945856+00:00
37559822,neutral,1.0,0.0,1.621246337890625e-05,1.0,2026-04-23T00:31:41.945856+00:00
37546911,neutral,1.0,0.0,1.4722347259521484e-05,1.0,2026-04-23T00:31:41.945856+00:00
37545003,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37510715,neutral,1.0,0.0,4.684925079345703e-05,1.0,2026-04-23T00:31:41.945856+00:00
37508016,neutral,0.79833984375,0.2017822265625,1.8537044525146484e-05,0.79833984375,2026-04-23T00:31:41.945856+00:00
37505807,positive,1.0,1.0,0.0,7.152557373046875e-07,2026-04-23T00:31:41.945856+00:00
37469335,positive,0.99755859375,0.99755859375,0.0,0.002471923828125,2026-04-23T00:31:41.945856+00:00
37429590,neutral,1.0,1.3709068298339844e-06,3.2782554626464844e-06,1.0,2026-04-23T00:31:41.945856+00:00
37428459,neutral,1.0,0.0,8.64267349243164e-06,1.0,2026-04-23T00:31:41.945856+00:00
37428380,positive,1.0,1.0,0.0,1.7881393432617188e-07,2026-04-23T00:31:41.945856+00:00
37427224,neutral,1.0,5.960464477539063e-08,5.781650543212891e-06,1.0,2026-04-23T00:31:41.945856+00:00
37426907,positive,1.0,1.0,0.0,1.1920928955078125e-07,2026-04-23T00:31:41.945856+00:00
37424580,neutral,1.0,0.0,6.204843521118164e-05,1.0,2026-04-23T00:31:41.945856+00:00
37423290,neutral,1.0,0.0,1.1146068572998047e-05,1.0,2026-04-23T00:31:41.945856+00:00
37416834,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37415745,positive,1.0,1.0,0.0,1.1920928955078125e-07,2026-04-23T00:31:41.945856+00:00
37415705,positive,1.0,1.0,0.0,1.7881393432617188e-07,2026-04-23T00:31:41.945856+00:00
37394505,neutral,0.99951171875,1.1920928955078125e-07,0.0005526542663574219,0.99951171875,2026-04-23T00:31:41.945856+00:00
37392027,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37392002,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37391949,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37363387,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37351953,positive,0.99951171875,0.99951171875,0.0,0.0002453327178955078,2026-04-23T00:31:41.945856+00:00
37318881,neutral,1.0,0.0,9.5367431640625e-06,1.0,2026-04-23T00:31:41.945856+00:00
37309393,negative,1.0,3.5762786865234375e-07,1.0,4.83393669128418e-05,2026-04-23T00:31:41.945856+00:00
37308516,neutral,1.0,9.03010368347168e-05,4.172325134277344e-07,1.0,2026-04-23T00:31:41.945856+00:00
37289410,positive,1.0,1.0,0.0,2.9802322387695312e-06,2026-04-23T00:31:41.945856+00:00
37286639,negative,1.0,7.748603820800781e-07,1.0,3.218650817871094e-05,2026-04-23T00:31:41.945856+00:00
37285240,neutral,1.0,1.7881393432617188e-07,3.534555435180664e-05,1.0,2026-04-23T00:31:41.945856+00:00
37281225,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37265480,positive,0.99951171875,0.99951171875,4.76837158203125e-07,0.0002779960632324219,2026-04-23T00:31:41.945856+00:00
37265440,positive,0.99951171875,0.99951171875,2.980232238769531e-07,0.0006666183471679688,2026-04-23T00:31:41.945856+00:00
37262796,neutral,1.0,0.0,5.602836608886719e-06,1.0,2026-04-23T00:31:41.945856+00:00
37261893,positive,1.0,1.0,0.0,1.1920928955078125e-07,2026-04-23T00:31:41.945856+00:00
37249458,positive,0.5546875,0.5546875,1.2516975402832031e-06,0.445556640625,2026-04-23T00:31:41.945856+00:00
37249446,positive,1.0,1.0,0.0,1.7285346984863281e-06,2026-04-23T00:31:41.945856+00:00
37249318,negative,1.0,0.0,1.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
37247156,neutral,1.0,5.364418029785156e-07,0.00010228157043457031,1.0,2026-04-23T00:31:41.945856+00:00
37246985,negative,1.0,5.960464477539063e-08,1.0,6.973743438720703e-06,2026-04-23T00:31:41.945856+00:00
37241019,neutral,0.9990234375,0.0,0.0010004043579101562,0.9990234375,2026-04-23T00:31:41.945856+00:00
37230455,neutral,1.0,0.0,1.6689300537109375e-06,1.0,2026-04-23T00:31:41.945856+00:00
37218850,neutral,1.0,2.384185791015625e-07,1.0788440704345703e-05,1.0,2026-04-23T00:31:41.945856+00:00
37212242,neutral,1.0,0.0,3.993511199951172e-06,1.0,2026-04-23T00:31:41.945856+00:00
37186430,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37185073,neutral,1.0,0.0,2.562999725341797e-06,1.0,2026-04-23T00:31:41.945856+00:00
37183738,neutral,0.99951171875,0.0,0.0004172325134277344,0.99951171875,2026-04-23T00:31:41.945856+00:00
37182180,positive,1.0,1.0,0.0,8.940696716308594e-07,2026-04-23T00:31:41.945856+00:00
37181318,neutral,1.0,1.1920928955078125e-06,2.3543834686279297e-05,1.0,2026-04-23T00:31:41.945856+00:00
37180186,neutral,1.0,1.2636184692382812e-05,1.150369644165039e-05,1.0,2026-04-23T00:31:41.945856+00:00
37173253,neutral,0.99658203125,1.5139579772949219e-05,0.00327301025390625,0.99658203125,2026-04-23T00:31:41.945856+00:00
37166808,neutral,0.99951171875,0.0,0.0006880760192871094,0.99951171875,2026-04-23T00:31:41.945856+00:00
37165723,neutral,0.99609375,5.960464477539063e-08,0.0037078857421875,0.99609375,2026-04-23T00:31:41.945856+00:00
37164801,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37160283,negative,1.0,0.0,1.0,3.7610530853271484e-05,2026-04-23T00:31:41.945856+00:00
37160177,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37159985,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
37154937,neutral,0.9990234375,0.0008831024169921875,1.722574234008789e-05,0.9990234375,2026-04-23T00:31:41.945856+00:00
37152497,neutral,0.966796875,0.0330810546875,8.344650268554688e-07,0.966796875,2026-04-23T00:31:41.945856+00:00
37152409,positive,1.0,1.0,0.0,1.5497207641601562e-06,2026-04-23T00:31:41.945856+00:00
37150759,neutral,1.0,0.0,1.5497207641601562e-06,1.0,2026-04-23T00:31:41.945856+00:00
37149861,neutral,0.99072265625,0.009124755859375,0.00010460615158081055,0.99072265625,2026-04-23T00:31:41.945856+00:00
37149816,neutral,1.0,0.0,9.316205978393555e-05,1.0,2026-04-23T00:31:41.945856+00:00
37149144,negative,1.0,0.0,1.0,1.1920928955078125e-07,2026-04-23T00:31:41.945856+00:00
37142220,neutral,1.0,0.0,1.519918441772461e-05,1.0,2026-04-23T00:31:41.945856+00:00
37142048,neutral,0.96142578125,0.00015723705291748047,0.0384521484375,0.96142578125,2026-04-23T00:31:41.945856+00:00
37141998,neutral,0.994140625,0.0004558563232421875,0.005218505859375,0.994140625,2026-04-23T00:31:41.945856+00:00
37141954,positive,0.7548828125,0.7548828125,7.748603820800781e-07,0.2451171875,2026-04-23T00:31:41.945856+00:00
37141931,positive,0.9326171875,0.9326171875,3.5762786865234375e-07,0.06756591796875,2026-04-23T00:31:41.945856+00:00
37141734,negative,1.0,0.0,1.0,7.152557373046875e-07,2026-04-23T00:31:41.945856+00:00
37133520,neutral,0.99072265625,0.0,0.0094146728515625,0.99072265625,2026-04-23T00:31:41.945856+00:00
37125084,neutral,1.0,0.0,4.351139068603516e-06,1.0,2026-04-23T00:31:41.945856+00:00
37117938,neutral,1.0,0.0,1.7285346984863281e-06,1.0,2026-04-23T00:31:41.945856+00:00
37099911,positive,1.0,1.0,0.0,6.556510925292969e-07,2026-04-23T00:31:41.945856+00:00
37097918,neutral,1.0,0.0,2.384185791015625e-06,1.0,2026-04-23T00:31:41.945856+00:00
37074946,positive,1.0,1.0,0.0,1.7881393432617188e-07,2026-04-23T00:31:41.945856+00:00
37074940,negative,1.0,0.0,1.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
37064877,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
37035100,neutral,1.0,0.0,1.621246337890625e-05,1.0,2026-04-23T00:31:41.945856+00:00
37035038,neutral,1.0,1.2993812561035156e-05,1.1861324310302734e-05,1.0,2026-04-23T00:31:41.945856+00:00
37032509,neutral,0.9921875,5.960464477539063e-08,0.0078125,0.9921875,2026-04-23T00:31:41.945856+00:00
37029573,positive,1.0,1.0,1.2218952178955078e-05,8.940696716308594e-06,2026-04-23T00:31:41.945856+00:00
37015857,negative,0.9658203125,5.543231964111328e-05,0.9658203125,0.034088134765625,2026-04-23T00:31:41.945856+00:00
37010265,negative,0.92138671875,0.00039696693420410156,0.92138671875,0.07806396484375,2026-04-23T00:31:41.945856+00:00
37010016,positive,1.0,1.0,0.0,0.0,2026-04-23T00:31:41.945856+00:00
36989176,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
36988066,neutral,1.0,0.0,5.3048133850097656e-05,1.0,2026-04-23T00:31:41.945856+00:00
36982587,negative,1.0,5.960464477539063e-08,1.0,3.647804260253906e-05,2026-04-23T00:31:41.945856+00:00
36981099,neutral,0.9990234375,5.960464477539063e-08,0.00075531005859375,0.9990234375,2026-04-23T00:31:41.945856+00:00
36976851,neutral,1.0,5.960464477539063e-08,3.159046173095703e-06,1.0,2026-04-23T00:31:41.945856+00:00
36976741,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
36976044,negative,0.99365234375,1.1920928955078125e-07,0.99365234375,0.006488800048828125,2026-04-23T00:31:41.945856+00:00
36975965,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
36975688,positive,1.0,1.0,0.0,5.960464477539063e-08,2026-04-23T00:31:41.945856+00:00
36974882,negative,0.93798828125,0.0001232624053955078,0.93798828125,0.061859130859375,2026-04-23T00:31:41.945856+00:00
36973755,neutral,1.0,0.0,2.384185791015625e-06,1.0,2026-04-23T00:31:41.945856+00:00
36964052,neutral,0.99169921875,0.0,0.00806427001953125,0.99169921875,2026-04-23T00:31:41.945856+00:00
36964041,neutral,0.69921875,2.980232238769531e-07,0.30078125,0.69921875,2026-04-23T00:31:41.945856+00:00
36963543,negative,0.9970703125,3.5762786865234375e-07,0.9970703125,0.0029811859130859375,2026-04-23T00:31:41.945856+00:00
36962856,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
36962118,negative,1.0,0.0,1.0,0.0,2026-04-23T00:31:41.945856+00:00
36955429,neutral,1.0,1.1920928955078125e-07,5.841255187988281e-06,1.0,2026-04-23T00:31:41.945856+00:00
36953614,neutral,0.90966796875,6.556510925292969e-07,0.090087890625,0.90966796875,2026-04-23T00:31:41.945856+00:00
36953295,neutral,1.0,0.0,0.00010889768600463867,1.0,2026-04-23T00:31:41.945856+00:00
36952509,neutral,0.99951171875,0.0002613067626953125,7.3909759521484375e-06,0.99951171875,2026-04-23T00:31:41.945856+00:00
